@relation tce_half-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
3.43523,132.643,0.01262,8.847616,87.28,0.4198,2.733,0.04124,181.9,0.276509,0.884565,-0.653513,0.179294,386,1,19.12,8839,10270,20.37,4953,380,4006,970.7,1.365,0.04329,1280,1,6072,4.41,-0.42,0.991,10.58,18.61,-2.716,1.146,1.634,16.24,1.027,0.1459,AFP
49.7886,175.193,0.539272,70.500369,89.43,0.6994,7.398,4.07,233100,0.580248,0.426648,-0.257103,0.075732,27,1,2285,2541,1712,4151,351,26,503200,17140,31.84,0.2167,271,1,3894,4.71,-0.1,0.541,902,3430,-288.9,0.8546,0.04227,4014,0.6662,0.08421,AFP
0.630087,131.709,0.009163,4.695303,83.68,0.5165,0.8888,0.01097,91.77,0.352247,0.731436,-0.536667,0.146332,1796,1,10.16,18620,21110,10.19,23100,1776,23510,2590,1.118,0.01475,2430,0,6328,4.37,-0.14,1.118,4.124,8.785,-4.998,2.207,0.009531,3.98,1.156,0.569,AFP
0.703909,131.907,0.013637,2.169684,87.36,0.1,2.5,0.03397,214.6,0.456291,0.626529,-0.646898,0.227995,0,0,-1,-1,-1,9.75,4069,312,3442,771.5,3.125,0.01879,3610,0,7730,4.04,0.04,2.1,5.664,8.932,-4.343,2.356,0,3.792,-0.112,0.4862,NTP
0.566759,131.834,0.005407,1.850036,74.01,0.5098,2.028,0.01471,32.83,0.317949,0.696329,-0.358832,0.049994,2365,1,7.896,37520,46180,14.33,30190,2321,33500,3425,0.5405,0.01267,2190,0,5847,4.44,-0.42,0.916,7.687,11.83,-1.39,0.4388,0.006817,26.96,0.6675,0.1175,NTP
427.218,418.551,0.5,814.11121,89.99,0.1,6,2.015,288600,0.266731,0.895286,-0.647965,0.172847,3,0,-1,-1,-1,6682,39,2,64650000,2599000,44.47,1.074,230,1,5997,4.57,-0.5,0.815,4797,4663,-1664,1.772,0,2632,-0.000214,0.3569,NTP
0.882722,131.688,0.00377,1.861623,85.11,0.1586,3.59,0.01383,16.54,0.450739,0.366588,-0.150231,-0.004363,1218,1,8.372,31350,38310,10.14,15390,1183,16240,1912,1.424,0.02285,4270,0,7854,3.67,-0.12,3.462,7.849,7.231,-5.857,3.127,0.05982,2.312,1.158,0.81,NTP
1.63012,132.535,0.010481,9.001854,85.52,0.7038,1.003,0.02041,112.2,0.445832,0.314473,-0.04794,-0.061006,819,1,33.36,10150,11980,26.43,10560,811,16740,1111,2.34,0.03282,2830,0,8124,4.07,-0.14,2.046,7.302,25.51,-4.927,2.168,0.004907,11.76,1.308,0.1932,NTP
0.521309,131.679,0.003449,1.012611,30.51,0.8724,1.95,0.02775,10.86,0.265581,1.082847,-1.058309,0.37234,2455,1,4.328,21660,27670,18.93,32960,2534,64670,6466,0.7195,0.01397,3500,0,6774,4,-0.28,1.912,5.702,18.71,-10.83,7.959,0.005263,2.351,0.2313,0.5787,AFP
2.10189,131.792,0.002733,1.029704,26.57,0.9209,6.186,0.1094,6.208,0.374181,0.737591,-0.580994,0.178792,640,1,2.713,34410,41340,21.26,8099,622,13450,2036,0.9367,0.03751,2520,0,6233,3.65,0.04,3.141,5.515,14.16,-9.794,2.019,0,7.014,0.1916,0.6916,NTP
0.566792,131.717,0.005091,2.672583,89.91,0.004143,1.628,0.008247,30.12,0.350721,0.883736,-0.867669,0.303274,2356,1,14.6,30200,36820,12.82,30160,2319,33250,4364,0.8727,0.015,3140,0,6955,4.19,-0.08,1.571,9.054,14.04,-5.775,1.273,0.003922,11.03,1.04,0.4112,NTP
1.89123,132.701,0.008719,1.954893,63.99,0.8572,3.93,0.1251,69.37,0.296892,0.733576,-0.377619,0.053175,708,1,9.594,20250,24540,11.04,9009,692,7084,1256,0.8411,0.02757,1430,1,5741,4.44,-0.52,0.884,6.314,11.27,-1.933,0.5575,0.1278,20.21,0.8516,0.1716,AFP
1.16913,131.585,0.006681,2.371199,74.82,0.6207,2.985,0.0321,47.81,0.33394,0.915015,-0.889872,0.309582,915,1,15.1,23290,27970,17.06,11670,897,30840,4091,1.086,0.02402,2400,0,6905,4.22,-0.12,1.489,5.221,14.64,-10.88,2.443,1.545,5.994,1.031,0.7432,NTP
6.63497,134.651,0.007256,5.709678,85.94,0.4045,8.189,0.07043,59.97,0.272397,0.989285,-0.876313,0.285477,164,1,10.85,6172,7084,20.72,2067,158,3824,1871,0.9438,0.0706,1180,1,6484,4.31,-0.3,1.192,3.603,9.467,-10.01,1.628,1.088,5.815,1.146,1.057,AFP
0.654006,131.704,0.007326,2.352213,82.96,0.2883,2.05,0.01625,61.61,0.450481,0.37366,-0.170878,0.007803,1633,1,13.05,25090,30660,12.88,20940,1610,35360,3042,2.746,0.01868,4720,0,7892,3.67,-0.14,3.435,4.759,13.27,-13.62,6.631,0.000014,2.001,0.9834,1.027,AFP
5.42171,132.609,0.005678,3.130996,85.24,0.2596,12.85,0.07777,37.46,0.10286,1.413724,-1.33461,0.462488,200,1,9.31,19390,22020,25.58,2522,193,4015,2615,0.7503,0.05762,1290,0,6385,4.21,-0.86,1.211,3.911,8.009,-4.834,2.101,1.621,3.811,1.162,0.6036,NTP
0.568879,131.617,0.039036,2.453532,88.48,0.06518,1.837,0.06929,1973,0.648655,-0.475525,1.017773,-0.342896,2348,1,30.21,25180,35220,17.19,29900,2299,217600,9771,2.799,0.01175,1420,0,4299,4.63,0.06,0.657,18.91,52.49,-17.89,11.61,1.612,4.522,0.5755,0.3409,NTP
2.68674,132.362,0.005671,7.490961,84.64,0.7,1.978,0.02176,33.12,0.575425,0.07638,-0.01332,-0.018058,500,1,16.91,5713,6765,16.25,6357,488,57240,1357,1.551,0.05,2870,0,9181,4,0.07,2.507,4.207,15.11,-9.937,2.193,0.04222,6.889,1.119,0.6577,AFP
700.461,185.897,0.010072,398.74062,89.95,0.3378,12.77,0.1436,130.7,0.855462,-1.100175,1.697529,-0.543294,3,1,2.934,193.8,217.2,11.03,39,2,1197,46.61,21.15,1.518,652,0,4149,1.85,0.1,19.24,12.22,12.51,-9.82,0.6579,0.6241,19.01,0.2345,0.785,NTP
0.96287,131.881,0.017082,2.20699,65.93,0.9,1.579,0.1306,251.6,0.34375,0.766601,-0.585341,0.168988,1027,1,21.9,13000,14500,21.59,12190,937,30230,3428,2.617,0.01975,2340,1,6300,4.19,-0.14,1.404,12.8,17.25,-6.332,2.516,0,6.858,1.269,0.367,AFP
0.566734,131.927,0.000071,1.201443,41.46,0.9003,1.569,0.000588,0.004351,0.368962,0.650061,-0.405816,0.08765,2354,1,0.001022,30060,36580,10.51,30190,2321,26820,3230,0.007893,0.01377,2360,0,6211,4.46,-0.14,1.018,6.831,8.183,-3.382,1.494,0,5.478,0.000125,0.4133,NTP
0.524307,131.99,0.006937,1.276836,60.35,0.6316,2.46,0.02807,51.21,0.075353,1.54634,-1.567377,0.563415,2551,1,12.64,39500,53620,8.74,32710,2515,95410,2921,1.345,0.01304,3720,0,7214,3.97,-1.12,1.777,13.71,7.797,-7.318,3.689,0,2.113,1.622,0.9386,NTP
0.567099,131.538,0.019993,2.198823,87.39,0.1,2,0.03959,469.2,0.113619,1.38551,-1.275107,0.430093,1501,0,-1,-1,-1,11.82,19890,1529,153500,2307,1.654,0.0125,2080,0,6056,4.59,-0.96,0.758,6.362,12.33,-23.6,5.172,0,2.383,-0.08112,1.914,NTP
1.449,132.536,0.011405,9.942667,87.95,0.3559,1.054,0.01359,145.3,0.481042,0.247786,-0.080643,-0.01585,918,1,14.17,11200,13300,13.9,11840,910,11730,1332,3.618,0.03143,3630,0,8560,3.81,-0.3,2.907,3.583,11.55,-10.24,2.431,0.4538,4.751,1.227,0.8863,AFP
0.602975,131.665,0.007932,1.749921,66.48,0.6984,1.913,0.02917,65.55,0.491699,0.144535,0.325404,-0.218156,1772,1,8.553,26340,32590,10.66,22620,1739,52430,3153,0.7972,0.01405,2080,0,5831,4.52,0,0.921,7.112,8.425,-10,2.489,1.859,3.384,1.015,1.187,NTP
560.711,174.986,0.013151,749.59957,90,0.04259,5.784,0.07522,236.3,0.892891,-1.148014,1.675855,-0.48796,3,1,5.71,188.1,123.8,27.6,39,2,466.2,34.83,23.54,1.319,633,0,4069,2,0.46,16.4,111,10.01,-3.913,0.5995,12.95,16.7,0.5704,0.3908,NTP
0.900297,132.133,0.003818,1.094063,35.79,0.8875,2.949,0.05208,13.05,0.341906,0.886118,-0.848433,0.292796,1490,1,5.678,32270,39620,14.95,19070,1466,76470,4942,0.6486,0.02022,2650,0,6840,4.19,-0.1,1.557,6.582,8.258,-5.858,2.226,0.01737,3.71,0.6875,0.7093,NTP
0.566734,131.898,0.004852,1.182397,55.62,0.6676,2.75,0.02386,25.06,0.518108,0.016831,0.512662,-0.293507,2367,1,8.306,34290,41540,12.58,30250,2326,33000,3463,0.4617,0.01328,2040,0,5695,4.54,-0.02,0.872,6.185,10.47,-3.78,0.9709,0.000004,10.79,0.7931,0.3609,NTP
9.95661,136.588,0.025854,12.508478,85.91,0.8925,3.075,0.3486,581.7,0.394322,0.571666,-0.30618,0.049176,53,1,16.11,1249,1506,17.37,676,51,399.6,110.3,3.146,0.09211,946,1,6165,4.37,-0.08,1.115,4.66,15.12,-2.703,0.6127,4.006,24.68,1.065,0.1787,PC
0.845829,131.508,0.001583,2.106561,86.5,0.1285,3.047,0.004897,2.846,0.580933,0.062275,-0.019091,-0.012186,1585,1,10.3,37390,44760,9.474,20200,1553,23690,2739,0.3733,0.02296,4040,0,9436,4.12,0.07,2.161,35.34,8.513,-8.837,4.233,0.7161,2.011,1.21,1.038,NTP
0.664173,131.742,0.025818,3.45341,88.34,0.1,1.5,0.03812,770,0.340868,0.93556,-0.95262,0.339958,1603,0,-1,-1,-1,12.45,20490,1575,25470,5013,5.068,0.01695,3230,0,7113,4.1,-0.12,1.799,6.718,12.14,-8.741,7.76,0,1.564,-0.08238,0.7201,AFP
459.287,260.268,0.024647,709.55858,89.96,0.5327,4.328,0.144,680.5,0.43752,0.388512,-0.028511,-0.07149,3,1,10.25,104.9,90.12,20.17,39,2,77.43,3.3,2.918,1.185,254,1,6020,4.39,0,1.085,8.522,8.534,-2.87,0.6789,0.000001,12.57,1.202,0.3363,NTP
2.34912,131.902,0.01208,4.406829,88.08,0.1474,4.078,0.04974,177.8,0.572719,-0.110176,0.637774,-0.333054,571,1,12.06,9578,12340,14,7345,564,17530,1331,1.364,0.03483,1380,1,5730,4.42,0.18,1.035,4.099,11.79,-8.803,3.163,0.12,3.728,1.023,0.7465,AFP
3.41441,132.781,0.003745,1.603146,64.62,0.6872,11.9,0.08388,14.63,0.501714,0.24935,-0.077116,-0.023789,400,1,6.977,33510,39420,12.66,5057,388,6703,1351,0.8235,0.0553,2240,0,8398,4.12,0.07,2.015,6.352,7.176,-4.434,2.243,0,3.199,0.9722,0.6178,NTP
12.5609,141.676,0.027406,26.278839,90,0.00163,3.752,0.1001,923.8,0.549922,-0.12048,0.700116,-0.363451,101,1,48.59,2897,3437,64.47,1274,97,3090,333.1,2.733,0.1021,734,4,5559,4.47,-0.02,0.914,9.59,45.29,-2.879,0.7069,0.011,64.07,1.073,0.06356,PC
374.509,430.326,0.5,1427.3382,90,0.1,3,1.007,1810000,0,0,0,0,0,0,-1,-1,-1,9934,39,2,430000000,3088000,54.56,1.017,253,0,5780,4.44,0,1,3985,5195,-4843,4.234,0,1227,-0.000193,0.9324,AFP
0.950029,132.165,0.017257,1.139446,37.92,0.8989,3.034,0.2508,265.7,0.479189,0.659317,-0.755199,0.286033,1018,1,9.245,18750,22270,25.03,10100,776,19680,1510,3.433,0.02237,2990,0,7514,4.13,0.06,1.823,4.089,15.22,-16.22,13.76,0.05371,1.106,0.6073,1.065,AFP
14.8008,132.82,0.020895,17.885798,88.51,0.4645,5.747,0.1492,487.4,0.369873,0.856672,-0.863774,0.305438,94,1,67.41,4078,4961,83.13,1209,92,2170,301.6,3.304,0.1323,1040,1,7092,4.26,-0.04,1.449,9.608,62.59,-3.613,0.9241,0.2648,67.73,1.077,0.05773,PC
2.85889,134.176,0.020272,6.510597,82.06,0.8989,1.619,0.1552,326.9,0.676936,-0.579586,1.249877,-0.51763,468,1,34.98,5951,7294,34.53,6032,463,7599,1206,36,0.05726,3640,1,4893,2.5,0.07,16.27,11.6,28.82,-5.934,0.7392,0.01811,38.99,1.213,0.2059,AFP
15.9069,146.117,0.028225,28.680797,89.17,0.4167,3.983,0.1316,956.3,0.642291,-0.53414,1.232807,-0.532274,86,1,57.58,2590,3196,67.07,1118,85,1003,235.1,2.455,0.1163,588,2,5096,4.55,0.08,0.797,11.14,54.35,-3.228,0.6304,6.039,86.21,1.059,0.0594,PC
31.8249,144.549,0.007957,22.560774,87.88,0.8361,6.067,0.1563,59.96,0.135723,1.320108,-1.219789,0.412536,41,1,7.022,1886,2267,7.683,520,39,253,52.66,0.7354,0.191,589,2,6338,4.54,-0.8,0.847,4.078,7.686,-2.683,0.6084,0.1492,12.63,0.9135,0.3491,PC
369.079,298.39,0.030431,518.60381,89.97,0.3018,5.357,0.1735,1161,0.70046,-0.728331,1.418176,-0.555555,4,1,15.38,169.3,191,20.6,52,3,1167,12.43,2.706,0.9294,200,2,4850,4.51,0.26,0.815,9.949,15.32,-3.755,0.6684,0.04771,22.91,1.004,0.2452,PC
0.566809,131.788,0.005661,1.963818,89.13,0.02989,2.216,0.01249,39.48,0.581357,-0.227749,0.83449,-0.412349,2276,1,15.85,36220,43680,17.37,28860,2219,47850,4238,0.5646,0.01297,2040,3,5506,4.47,0.04,0.914,5.058,14.43,-3.813,1.876,4.542,7.692,1.098,0.2642,NTP
515.653,147.394,0.018681,351.28349,89.99,0.06884,11.4,0.21,417.2,0.377133,0.588094,-0.292621,0.037134,3,1,3.097,279.3,304.2,22.07,39,2,252.3,2.06,2.222,1.258,249,0,6064,4.36,-0.16,1.09,26.01,8.819,-3.927,0.6962,0.3338,12.67,0.3512,0.4453,NTP
1.90782,131.636,0.010709,7.237952,86.04,0.5,1.769,0.0249,131.7,0.601852,-0.311134,0.941289,-0.447415,701,1,49.01,9923,11930,49.03,8957,688,10140,1266,0.9618,0.02944,1270,1,5428,4.58,0.07,0.823,8.192,41.59,-3.457,0.6857,0.08698,60.66,1.178,0.08312,PC
35.7995,144.959,0.021553,18.989447,87.5,0.8299,8.579,0.5564,442.2,0.21442,1.115146,-1.000807,0.330707,31,1,16.66,2026,2406,40.7,377,28,639.1,951.6,2.248,0.2151,599,2,6444,4.49,-0.5,0.956,5.367,14.17,-3.517,0.6716,2.412,21.1,1.176,0.2483,PC
1.54154,131.866,0.004301,3.504911,88.35,0.1007,3.357,0.01452,22.83,0.613614,-0.293033,0.887952,-0.424552,872,1,8.462,15530,18560,11.22,11100,853,61330,2417,0.5111,0.02559,1590,1,5533,4.34,0.18,1.089,4.221,8.34,-5.208,1.375,0.000039,6.065,1.015,0.6245,AFP
459.3,260.241,0.026717,745.86011,89.93,0.8764,2.516,0.261,560.1,0.860891,-1.146604,1.682751,-0.474564,3,1,8.449,75.4,40.89,15.48,39,2,124.7,11.45,229.9,1.409,1270,0,3853,0.89,-0.22,78.87,29.57,11.35,-12.4,0.6485,0,17.5,0.7447,1.093,NTP
66.4163,188.133,0.045253,76.109627,89.93,0.08924,6.943,0.3029,2526,0.508596,-0.072564,0.699713,-0.371971,17,1,34.7,940.5,1070,41.16,221,16,130.3,38.07,3.728,0.3021,376,1,5387,4.6,-0.24,0.755,12.15,33.43,-3.314,0.7455,2.353,44.85,1.038,0.09912,PC
12.466,134.003,0.04615,14.882007,87.43,0.6673,5.156,0.3965,2257,0.375831,0.5887,-0.289198,0.035671,108,1,240.1,4210,5130,261.4,1365,104,6800,239.2,5.993,0.1051,896,5,6038,4.29,-0.16,1.19,38.47,245.7,-2.85,0.6922,0.005307,355,0.977,0.0116,PC
0.967051,132.096,0.011119,6.271435,83.56,0.7029,0.8562,0.01841,125.5,0.503908,0.084241,0.415956,-0.254751,1102,1,13.09,13560,16080,10.29,14160,1088,10910,1615,1.24,0.01889,1870,1,5755,4.4,0,1.022,3.817,8.54,-7.71,1.809,0.006955,4.722,1.533,0.9028,AFP
0.517622,131.932,0.012994,2.474283,87.68,0.1,1.611,0.02087,198,0.490014,0.02024,0.439104,-0.277947,2060,1,13.38,25490,32490,8.579,26350,2026,23960,2434,3.518,0.01523,4260,0,7563,3.89,-0.18,2.481,7.313,10.12,-6.971,4.101,0,2.468,1.322,0.6887,AFP
6.68236,132.187,0.006657,15.249409,89.66,0.08953,3.357,0.02237,54.62,0.544078,-0.12501,0.718209,-0.366384,194,1,12.42,4741,5841,12.34,2405,184,1278,312.3,1.061,0.06692,1120,2,5445,4.06,-0.06,1.46,4.398,11.8,-4.095,0.6881,1.882,17.15,1.053,0.3471,PC
1.29303,131.919,0.005705,5.77626,85.03,0.5,1.492,0.01127,35.73,0.536588,0.157011,-0.006258,-0.038323,685,1,23.2,8764,10500,18.66,8723,670,89790,3422,1.764,0.03039,3620,0,8507,3.88,0.07,2.834,5.566,18.88,-10.15,2.59,0.01803,7.29,1.229,0.5375,NTP
109.445,197.984,0.039206,105.53607,89.52,0.886,4.302,0.67,1299,0.59069,-0.297506,0.938421,-0.450174,11,1,26.86,347.4,430.3,30.91,143,10,58.44,3.014,3.714,0.4274,340,1,5403,4.5,0,0.868,9.758,25.34,-2.636,0.7232,0.03711,35.04,1.06,0.104,PC
1.4511,132.016,0.005237,1.141794,36.36,0.9195,3.943,0.1294,23.45,0.316612,0.985076,-0.992087,0.353,926,1,8.49,30550,37760,12.44,11750,903,31750,3947,0.9521,0.02812,2390,0,7030,4.14,-0.16,1.666,5.505,7.892,-8.118,5.112,0.008791,1.544,1.076,1.029,NTP
5.77477,132.021,0.00669,3.025791,88,0.1054,14.6,0.09808,51.71,0.542624,0.139548,0.002754,-0.040052,237,1,9.181,17290,19650,36.63,2990,229,16770,10420,1.808,0.08122,2090,0,8590,3.98,0.07,2.477,4.155,7.833,-5.579,1.815,0.002356,4.316,1.172,0.7122,NTP
5.67576,134.912,0.007758,5.816509,81.19,0.891,3.509,0.1274,53.4,0.349331,0.835077,-0.755708,0.251031,237,1,10.43,6518,7974,11.27,3003,230,2102,473.4,1.213,0.06775,1350,1,6678,4.24,-0.08,1.433,10.86,9.577,-2.41,0.7054,0.4967,13.58,1.089,0.2517,PC
6.63464,134.035,0.009358,5.955411,88.99,0.1049,8.544,0.08009,103,0.272397,0.989285,-0.876313,0.285477,165,1,20.4,11270,12910,33.86,2093,160,6387,3953,1.217,0.07059,1180,1,6484,4.31,-0.3,1.192,8.535,20.45,-9.392,1.644,0.6654,12.44,0.9978,0.4594,AFP
3.54552,132.377,0.009964,6.232984,87.11,0.3145,4.171,0.04561,116.8,0.435371,0.378462,-0.006437,-0.08158,334,1,16.07,10520,12310,16.48,4160,319,2347,507.9,1.061,0.04586,1220,3,5973,4.47,-0.06,0.976,4.456,15.18,-2.905,0.7954,0.04979,19.09,1.058,0.1913,PC
459.303,260.236,0.032867,672.1118,89.93,0.8727,2.885,0.3514,939.8,0.547774,-0.102627,0.673272,-0.354826,3,1,4.094,81.18,43.43,10.88,39,2,42.23,2.615,3.077,1.148,214,0,5610,4.55,0,0.858,11.45,11.39,-5.355,0.6988,0,16.3,0.3594,0.4701,NTP
13.4728,131.713,0.012075,6.81093,83.04,0.8253,8.853,0.3231,137.2,0.489675,0.551945,-0.233756,0.011584,3,1,3.06,206.3,216,48.14,39,2,1486,62.08,0.6153,0.08741,371,0,3634,4.79,0.06,0.467,12.6,8.71,-2.451,0.6842,0.06334,12.73,0.3513,0.2814,NTP
56.4351,151.41,0.023476,67.437841,89.41,0.6902,4.831,0.2074,580,0.559767,-0.157238,0.749021,-0.382012,25,1,41.52,934.3,1139,52.39,325,24,224.4,61.68,2.564,0.2759,465,1,5534,4.38,0,1.001,10.34,39.68,-3.645,0.6978,1.498,56.87,1.046,0.09186,PC
1.05344,131.592,0.00441,1.102649,34.9,0.9044,3.19,0.07542,16.97,0.44234,0.364188,-0.130321,-0.017514,1268,1,2.318,30840,39150,14.13,16160,1242,46830,4478,1.576,0.02575,3990,0,8014,3.72,-0.08,3.274,7.189,8.845,-6.662,5.217,0.006134,1.695,0.2621,0.7532,NTP
6.93912,138.337,0.02259,25.270294,89.32,0.2991,2.051,0.04966,592.5,0.631062,0.771101,-0.918669,0.335204,196,1,21.1,3212,3829,23.2,2496,191,2389,344.7,0.8529,0.05073,423,4,3669,4.92,-0.5,0.346,17.52,19.52,-3.014,0.8179,5.053,23.87,1.081,0.1544,PC
5.08005,133.789,0.014319,5.542813,82.8,0.6951,5.172,0.1395,214.3,0.378811,0.63667,-0.386654,0.087373,212,1,45.24,8396,10100,52.56,2626,201,2530,436.3,3.938,0.0641,1670,1,6049,3.77,-0.04,2.52,7.9,42.19,-2.625,0.7268,1.192,58.05,1.072,0.06222,PC
4.66419,133.667,0.5,21.331507,89.73,0.1,2.5,0.8394,537300,0,0,0,0,0,0,-1,-1,-1,8122,2132,163,36630000,9700000,195.3,0.06296,1680,1,5062,3.52,0.14,3.579,1396,7704,-7.931,3.421,0,2252,-0.00013,0.001029,AFP
3.51349,133.85,0.006302,1.19055,37.65,0.9426,7.943,0.4255,32.21,0.204026,1.212047,-1.192578,0.422197,388,1,8.384,29190,34030,17.16,4901,376,9544,3088,1.11,0.04747,1780,0,6908,4.08,-0.56,1.614,4.903,9.279,-4.468,2.134,0.00227,4.347,0.9035,0.4815,AFP
0.566792,131.814,0.004389,2.07603,89.64,0.01304,2.095,0.009154,23.22,0.356957,0.510231,-0.076506,-0.069569,2345,1,9.695,38800,46410,10.82,29980,2305,35020,3448,0.386,0.01248,2010,1,5662,4.53,-0.44,0.806,3.515,8.729,-2.91,0.8105,0.002136,10.77,1.111,0.3333,NTP
